class,DatasetRef,License,Link,ObjectMaskPath,RealDataPath,subset_tag,dataGTPath,dataPath,AR
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/305a8baaf726d7c9e695bff31d3a6a61445999a4732f0a3e6174dc9dcbe43931/masks/joined_masks/masks.png,BBBC038/305a8baaf726d7c9e695bff31d3a6a61445999a4732f0a3e6174dc9dcbe43931/images/305a8baaf726d7c9e695bff31d3a6a61445999a4732f0a3e6174dc9dcbe43931.png,gray,srcDataset/00346_gt.png,srcDataset/00346.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6/masks/joined_masks/masks.png,BBBC038/5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6/images/5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6.png,gray,srcDataset/00347_gt.png,srcDataset/00347.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18/masks/joined_masks/masks.png,BBBC038/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18/images/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18.png,gray,srcDataset/00348_gt.png,srcDataset/00348.png,0.7471264367816092
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49/masks/joined_masks/masks.png,BBBC038/ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49/images/ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49.png,gray,srcDataset/00349_gt.png,srcDataset/00349.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856/masks/joined_masks/masks.png,BBBC038/5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856/images/5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856.png,gray,srcDataset/00350_gt.png,srcDataset/00350.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6/masks/joined_masks/masks.png,BBBC038/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6/images/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6.png,gray,srcDataset/00351_gt.png,srcDataset/00351.png,0.7471264367816092
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/3a3fee427e6ef7dfd0d82681e2bcee2d054f80287aea7dfa3fa4447666f929b9/masks/joined_masks/masks.png,BBBC038/3a3fee427e6ef7dfd0d82681e2bcee2d054f80287aea7dfa3fa4447666f929b9/images/3a3fee427e6ef7dfd0d82681e2bcee2d054f80287aea7dfa3fa4447666f929b9.png,gray,srcDataset/00352_gt.png,srcDataset/00352.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344/masks/joined_masks/masks.png,BBBC038/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344/images/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344.png,gray,srcDataset/00353_gt.png,srcDataset/00353.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e/masks/joined_masks/masks.png,BBBC038/05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e/images/05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e.png,gray,srcDataset/00354_gt.png,srcDataset/00354.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b/masks/joined_masks/masks.png,BBBC038/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b/images/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b.png,color,srcDataset/00355_gt.png,srcDataset/00355.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b/masks/joined_masks/masks.png,BBBC038/3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b/images/3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b.png,gray,srcDataset/00356_gt.png,srcDataset/00356.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1/masks/joined_masks/masks.png,BBBC038/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1/images/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1.png,gray,srcDataset/00357_gt.png,srcDataset/00357.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97/masks/joined_masks/masks.png,BBBC038/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97/images/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97.png,gray,srcDataset/00358_gt.png,srcDataset/00358.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5/masks/joined_masks/masks.png,BBBC038/1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5/images/1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5.png,gray,srcDataset/00359_gt.png,srcDataset/00359.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/ba3997edd3fcb2f823ecdf870d2b607f08bff848f72a5cf72340bae5aca7c5ce/masks/joined_masks/masks.png,BBBC038/ba3997edd3fcb2f823ecdf870d2b607f08bff848f72a5cf72340bae5aca7c5ce/images/ba3997edd3fcb2f823ecdf870d2b607f08bff848f72a5cf72340bae5aca7c5ce.png,gray,srcDataset/00360_gt.png,srcDataset/00360.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e/masks/joined_masks/masks.png,BBBC038/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e/images/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e.png,gray,srcDataset/00361_gt.png,srcDataset/00361.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921/masks/joined_masks/masks.png,BBBC038/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921/images/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921.png,gray,srcDataset/00362_gt.png,srcDataset/00362.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36/masks/joined_masks/masks.png,BBBC038/e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36/images/e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36.png,gray,srcDataset/00363_gt.png,srcDataset/00363.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5/masks/joined_masks/masks.png,BBBC038/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5/images/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5.png,gray,srcDataset/00364_gt.png,srcDataset/00364.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8/masks/joined_masks/masks.png,BBBC038/e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8/images/e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8.png,gray,srcDataset/00365_gt.png,srcDataset/00365.png,0.7471264367816092
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974/masks/joined_masks/masks.png,BBBC038/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974/images/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974.png,gray,srcDataset/00366_gt.png,srcDataset/00366.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324/masks/joined_masks/masks.png,BBBC038/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324/images/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324.png,gray,srcDataset/00367_gt.png,srcDataset/00367.png,0.7471264367816092
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/bf566e75d5cb0196de4139573f8bbbda0fa38d5048edf7267fe8793dcc094a66/masks/joined_masks/masks.png,BBBC038/bf566e75d5cb0196de4139573f8bbbda0fa38d5048edf7267fe8793dcc094a66/images/bf566e75d5cb0196de4139573f8bbbda0fa38d5048edf7267fe8793dcc094a66.png,gray,srcDataset/00368_gt.png,srcDataset/00368.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135/masks/joined_masks/masks.png,BBBC038/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135/images/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135.png,gray,srcDataset/00369_gt.png,srcDataset/00369.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/295ac4ecf2ee0211c065cf5dbb93b1eb8e61347153447209cd110e9c3e355e81/masks/joined_masks/masks.png,BBBC038/295ac4ecf2ee0211c065cf5dbb93b1eb8e61347153447209cd110e9c3e355e81/images/295ac4ecf2ee0211c065cf5dbb93b1eb8e61347153447209cd110e9c3e355e81.png,gray,srcDataset/00370_gt.png,srcDataset/00370.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7/masks/joined_masks/masks.png,BBBC038/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7/images/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7.png,color,srcDataset/00371_gt.png,srcDataset/00371.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/29ea4f6eb4545f43868a9b40a60000426bf8dfd9d062546656a37bd2a2aaf9ec/masks/joined_masks/masks.png,BBBC038/29ea4f6eb4545f43868a9b40a60000426bf8dfd9d062546656a37bd2a2aaf9ec/images/29ea4f6eb4545f43868a9b40a60000426bf8dfd9d062546656a37bd2a2aaf9ec.png,gray,srcDataset/00372_gt.png,srcDataset/00372.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91/masks/joined_masks/masks.png,BBBC038/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91/images/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91.png,gray,srcDataset/00373_gt.png,srcDataset/00373.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029/masks/joined_masks/masks.png,BBBC038/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029/images/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029.png,gray,srcDataset/00374_gt.png,srcDataset/00374.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288/masks/joined_masks/masks.png,BBBC038/37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288/images/37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288.png,gray,srcDataset/00375_gt.png,srcDataset/00375.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2/masks/joined_masks/masks.png,BBBC038/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2/images/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2.png,gray,srcDataset/00376_gt.png,srcDataset/00376.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc/masks/joined_masks/masks.png,BBBC038/d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc/images/d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc.png,gray,srcDataset/00377_gt.png,srcDataset/00377.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/masks/joined_masks/masks.png,BBBC038/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/images/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5.png,gray,srcDataset/00378_gt.png,srcDataset/00378.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/a5e695fce80dc03efb6665a9ec14500ab47f4ee9f6437531388dd3cc32c90db1/masks/joined_masks/masks.png,BBBC038/a5e695fce80dc03efb6665a9ec14500ab47f4ee9f6437531388dd3cc32c90db1/images/a5e695fce80dc03efb6665a9ec14500ab47f4ee9f6437531388dd3cc32c90db1.png,gray,srcDataset/00379_gt.png,srcDataset/00379.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/dec1764c00e8b3c4bf1fc7a2fda341279218ff894186b0c2664128348683c757/masks/joined_masks/masks.png,BBBC038/dec1764c00e8b3c4bf1fc7a2fda341279218ff894186b0c2664128348683c757/images/dec1764c00e8b3c4bf1fc7a2fda341279218ff894186b0c2664128348683c757.png,gray,srcDataset/00380_gt.png,srcDataset/00380.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c/masks/joined_masks/masks.png,BBBC038/0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c/images/0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c.png,gray,srcDataset/00381_gt.png,srcDataset/00381.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81/masks/joined_masks/masks.png,BBBC038/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81/images/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81.png,gray,srcDataset/00382_gt.png,srcDataset/00382.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96/masks/joined_masks/masks.png,BBBC038/bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96/images/bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96.png,gray,srcDataset/00383_gt.png,srcDataset/00383.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/708eb41a3fc8f2b6cd1f529cdf38dc4ad5d5f00ad30bdcba92884f37ff78d614/masks/joined_masks/masks.png,BBBC038/708eb41a3fc8f2b6cd1f529cdf38dc4ad5d5f00ad30bdcba92884f37ff78d614/images/708eb41a3fc8f2b6cd1f529cdf38dc4ad5d5f00ad30bdcba92884f37ff78d614.png,color,srcDataset/00384_gt.png,srcDataset/00384.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311/masks/joined_masks/masks.png,BBBC038/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311/images/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311.png,gray,srcDataset/00385_gt.png,srcDataset/00385.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69/masks/joined_masks/masks.png,BBBC038/11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69/images/11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69.png,gray,srcDataset/00386_gt.png,srcDataset/00386.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a/masks/joined_masks/masks.png,BBBC038/19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a/images/19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a.png,gray,srcDataset/00387_gt.png,srcDataset/00387.png,0.7492795389048992
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398/masks/joined_masks/masks.png,BBBC038/feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398/images/feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398.png,gray,srcDataset/00388_gt.png,srcDataset/00388.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063/masks/joined_masks/masks.png,BBBC038/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063/images/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063.png,gray,srcDataset/00389_gt.png,srcDataset/00389.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869/masks/joined_masks/masks.png,BBBC038/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869/images/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869.png,gray,srcDataset/00390_gt.png,srcDataset/00390.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc/masks/joined_masks/masks.png,BBBC038/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc/images/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc.png,color,srcDataset/00391_gt.png,srcDataset/00391.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab/masks/joined_masks/masks.png,BBBC038/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab/images/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab.png,gray,srcDataset/00392_gt.png,srcDataset/00392.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af/masks/joined_masks/masks.png,BBBC038/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af/images/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af.png,gray,srcDataset/00393_gt.png,srcDataset/00393.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229/masks/joined_masks/masks.png,BBBC038/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229/images/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229.png,gray,srcDataset/00394_gt.png,srcDataset/00394.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/55f98f43c152aa0dc8bea513f8ba558cc57494b81ae4ee816977816e79629c50/masks/joined_masks/masks.png,BBBC038/55f98f43c152aa0dc8bea513f8ba558cc57494b81ae4ee816977816e79629c50/images/55f98f43c152aa0dc8bea513f8ba558cc57494b81ae4ee816977816e79629c50.png,color,srcDataset/00395_gt.png,srcDataset/00395.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819/masks/joined_masks/masks.png,BBBC038/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819/images/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819.png,gray,srcDataset/00396_gt.png,srcDataset/00396.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72/masks/joined_masks/masks.png,BBBC038/ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72/images/ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72.png,gray,srcDataset/00397_gt.png,srcDataset/00397.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/6b6d4e6ff52de473a4b6f8bd0f11ae22242d508cc4117ff38ec39cbb88088aaa/masks/joined_masks/masks.png,BBBC038/6b6d4e6ff52de473a4b6f8bd0f11ae22242d508cc4117ff38ec39cbb88088aaa/images/6b6d4e6ff52de473a4b6f8bd0f11ae22242d508cc4117ff38ec39cbb88088aaa.png,gray,srcDataset/00398_gt.png,srcDataset/00398.png,0.7471264367816092
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff/masks/joined_masks/masks.png,BBBC038/3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff/images/3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff.png,gray,srcDataset/00399_gt.png,srcDataset/00399.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06/masks/joined_masks/masks.png,BBBC038/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06/images/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06.png,color,srcDataset/00400_gt.png,srcDataset/00400.png,0.8
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/d8607b21411c9c8ab532faaeba15f8818a92025897950f94ee4da4f74f53660a/masks/joined_masks/masks.png,BBBC038/d8607b21411c9c8ab532faaeba15f8818a92025897950f94ee4da4f74f53660a/images/d8607b21411c9c8ab532faaeba15f8818a92025897950f94ee4da4f74f53660a.png,gray,srcDataset/00401_gt.png,srcDataset/00401.png,1.0
Microscopy,BBBC038,CC0,https://data.broadinstitute.org/bbbc/BBBC038/stage1_train.zip,BBBC038/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f/masks/joined_masks/masks.png,BBBC038/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f/images/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f.png,gray,srcDataset/00402_gt.png,srcDataset/00402.png,1.0
